CVE_ENT,CVE_MUN,NOM_MUN,OID_1,CVEGEO,SELECTED,/place/@pl,/place/cre,/place/loc,/place/l_1,/place/l_2,/place/l_3,/place/nam,COUNT,id
20,272,San Miguel Panixtlahuaca,1382,20272,1,,,,,,,,0,0
20,274,San Miguel Piedras,1383,20274,1,,,,,,,,0,0
20,281,San Miguel Tecomatlán,1384,20281,1,,,,,,,,0,0
20,283,San Miguel Tequixtepec,1385,20283,1,,,,,,,,0,0
20,285,San Miguel Tlacamama,1386,20285,1,,,,,,,,0,0
20,286,San Miguel Tlacotepec,1387,20286,1,6359,PL/3902/EXP/ES/2015,,-98.0049,17.4322,17.4322,COMBUSTIBLES SAN MATEO S.A DE C.V,1,6359
20,287,San Miguel Tulancingo,1388,20287,1,21430,PL/19145/EXP/ES/2016,,-97.4439,17.7578,17.7578,GASOLINERA SUCHIXTLAHUACA SA DE CV,1,21430
20,290,San Nicolás Hidalgo,1389,20290,1,,,,,,,,0,0
20,297,San Pablo Tijaltepec,1390,20297,1,,,,,,,,0,0
20,300,San Pedro Amuzgos,1391,20300,1,,,,,,,,0,0
20,302,San Pedro Atoyac,1392,20302,1,,,,,,,,0,0
20,304,San Pedro Coxcaltepec Cántaros,1393,20304,1,3732,PL/2233/EXP/ES/2015,,-97.135,17.5168,17.5168,GASOLINERAS SUREÑAS S. DE R.L. DE C.V.,1,3732
20,311,San Pedro Jaltepetongo,1394,20311,1,,,,,,,,0,0
20,312,San Pedro Jicayán,1395,20312,1,14917,PL/13087/EXP/ES/2016,,-98.0203,16.453,16.453,GRUPO OPERATIVO BENEFICIO RURAL REGIONAL SA DE CV,1,14917
20,313,San Pedro Jocotipac,1396,20313,1,,,,,,,,0,0
20,317,San Pedro Mártir Yucuxaco,1397,20317,1,,,,,,,,0,0
20,320,San Pedro Molinos,1398,20320,1,,,,,,,,0,0
20,321,San Pedro Nopala,1399,20321,1,,,,,,,,0,0
20,322,San Pedro Ocopetatillo,1400,20322,1,,,,,,,,0,0
20,329,San Pedro Teozacoalco,1401,20329,1,,,,,,,,0,0
20,331,San Pedro Tidaá,1402,20331,1,,,,,,,,0,0
20,332,San Pedro Topiltepec,1403,20332,1,,,,,,,,0,0
20,339,San Pedro y San Pablo Teposcolula,1404,20339,1,15703,PL/13121/EXP/ES/2016,,-97.4833,17.5068,17.5068,PETROMIXTECAS S.A. DE C.V.,1,15703
20,340,San Pedro y San Pablo Tequixtepec,1405,20340,1,,,,,,,,0,0
20,341,San Pedro Yucunama,1406,20341,1,,,,,,,,0,0
20,345,San Sebastián Ixcapa,1407,20345,1,,,,,,,,0,0
20,346,San Sebastián Nicananduta,1408,20346,1,,,,,,,,0,0
20,348,San Sebastián Tecomaxtlahuaca,1409,20348,1,11821,PL/2231/EXP/ES/2015,,-196.0551,34.7062,34.7062,JUAN ANTONIO VERA CARRIZAL,2,5911
20,352,San Simón Zahuatlán,1410,20352,1,,,,,,,,0,0
20,354,Santa Ana Ateixtlahuaca,1411,20354,1,,,,,,,,0,0
20,364,Santa Catarina Juquila,1412,20364,1,41454,PL/12771/EXP/ES/2015,,-194.6934,32.2934,32.2934,DEL CARMEN COMBUSTIBLES Y SERV DE JUQUILA SA DE CV,2,20727
20,367,Santa Catarina Mechoacán,1413,20367,1,,,,,,,,0,0
20,370,Santa Catarina Tayata,1414,20370,1,,,,,,,,0,0
20,371,Santa Catarina Ticuá,1415,20371,1,,,,,,,,0,0
20,1,Abejones,1416,20001,1,,,,,,,,0,0
20,2,Acatlán de Pérez Figueroa,1417,20002,1,35816,PL/7239/EXP/ES/2015,,-386.123,74.0688,74.0688,ABEL SALVADOR MACIEL MACIEL,4,8954
20,3,Asunción Cacalotepec,1418,20003,1,,,,,,,,0,0
20,8,Asunción Tlacolulita,1419,20008,1,,,,,,,,0,0
20,9,Ayotzintepec,1420,20009,1,,,,,,,,0,0
20,14,Ciudad Ixtepec,1421,20014,1,10504,PL/5779/EXP/ES/2015,,-190.2203,33.1114,33.1114,GASOLINERAS R Y R DE IXTEPEC SA DE CV,2,5252
20,15,Coatecas Altas,1422,20015,1,,,,,,,,0,0
20,19,Concepción Pápalo,1423,20019,1,,,,,,,,0,0
20,27,Chiquihuitlán de Benito Juárez,1424,20027,1,,,,,,,,0,0
20,30,El Espinal,1425,20030,1,3554,PL/1730/EXP/ES/2015,,-95.0439,16.4885,16.4885,COMBUSTIBLES SANTA CRUZ MAGARIÑO SA DE CV,1,3554
20,38,Villa Hidalgo,1426,20038,1,,,,,,,,0,0
20,40,Huautepec,1427,20040,1,,,,,,,,0,0
20,41,Huautla de Jiménez,1428,20041,1,,,,,,,,0,0
20,111,San Antonio Tepetlapa,1429,20111,1,,,,,,,,0,0
20,119,San Bartolomé Yucuañe,1430,20119,1,,,,,,,,0,0
20,121,San Bartolo Soyaltepec,1431,20121,1,,,,,,,,0,0
20,127,San Cristóbal Amoltepec,1432,20127,1,,,,,,,,0,0
20,129,San Cristóbal Suchixtlahuaca,1433,20129,1,,,,,,,,0,0
20,133,San Esteban Atatlahuca,1434,20133,1,,,,,,,,0,0
20,137,San Francisco Cahuacuá,1435,20137,1,,,,,,,,0,0
20,142,San Francisco Huehuetlán,1436,20142,1,,,,,,,,0,0
20,144,San Francisco Jaltepetongo,1437,20144,1,,,,,,,,0,0
20,151,San Francisco Teopan,1438,20151,1,,,,,,,,0,0
20,152,San Francisco Tlapancingo,1439,20152,1,,,,,,,,0,0
20,153,San Gabriel Mixtepec,1440,20153,1,,,,,,,,0,0
20,158,San Jacinto Tlacotepec,1441,20158,1,,,,,,,,0,0
20,160,San Jerónimo Silacayoapilla,1442,20160,1,,,,,,,,0,0
20,163,San Jerónimo Tecóatl,1443,20163,1,,,,,,,,0,0
20,168,San José Estancia Grande,1444,20168,1,,,,,,,,0,0
20,172,San Juan Achiutla,1445,20172,1,,,,,,,,0,0
20,176,San Juan Bautista Coixtlahuaca,1446,20176,1,,,,,,,,0,0
20,177,San Juan Bautista Cuicatlán,1447,20177,1,24288,PL/21127/EXP/ES/2018,,-97.012,17.8373,17.8373,REYNA PALMA CABALLERO,1,24288
20,180,San Juan Bautista Lo de Soto,1448,20180,1,,,,,,,,0,0
20,181,San Juan Bautista Suchitepec,1449,20181,1,,,,,,,,0,0
20,185,San Juan Cacahuatepec,1450,20185,1,15844,PL/13279/EXP/ES/2016,,-98.1493,16.6227,16.6227,"SERVICIO CACAHUATEPEC, S.A. DE C.V.",1,15844
20,186,San Juan Cieneguilla,1451,20186,1,,,,,,,,0,0
20,188,San Juan Colorado,1452,20188,1,,,,,,,,0,0
20,195,San Juan Diuxi,1453,20195,1,,,,,,,,0,0
20,199,San Juan Ihualtepec,1454,20199,1,,,,,,,,0,0
20,202,San Juan Lachao,1455,20202,1,8990,PL/7505/EXP/ES/2015,,-97.1524,16.2508,16.2508,GASOLINERA KEEN DYA SA DE CV,1,8990
20,206,San Juan de los Cués,1456,20206,1,,,,,,,,0,0
20,31,Tamazulápam del Espíritu Santo,1457,20031,1,27918,PL/24104/EXP/ES/2022,,-96.0305,17.0174,17.0174,ESTACION DE SERVICIOS ESPIRITU SANTO S.A. DE C.V.,1,27918
20,337,San Pedro y San Pablo Ayutla,1458,20337,1,,,,,,,,0,0
20,148,San Francisco Ozolotepec,1459,20148,1,,,,,,,,0,0
20,303,San Pedro Cajonos,1460,20303,1,,,,,,,,0,0
20,138,San Francisco Cajonos,1461,20138,1,,,,,,,,0,0
20,165,San José Ayuquila,1462,20165,1,,,,,,,,0,0
20,455,Santiago Ayuquililla,1463,20455,1,,,,,,,,0,0
20,518,Santo Domingo Tlatayápam,1464,20518,1,,,,,,,,0,0
20,140,San Francisco Chindúa,1465,20140,1,,,,,,,,0,0
20,156,San Ildefonso Villa Alta,1466,20156,1,,,,,,,,0,0
20,128,San Cristóbal Lachirioag,1467,20128,1,,,,,,,,0,0
20,542,Taniche,1468,20542,1,,,,,,,,0,0
20,470,Santiago Lachiguiri,1469,20470,1,,,,,,,,0,0
20,205,San Juan Lalana,1470,20205,1,,,,,,,,0,0
20,42,Ixtlán de Juárez,1471,20042,1,8284,PL/7102/EXP/ES/2015,,-96.4887,17.3284,17.3284,COMUNIDAD AGRARIA IXTLAN DE JUAREZ OAX,1,8284
20,183,San Juan Bautista Tlachichilco,1472,20183,1,,,,,,,,0,0
20,292,San Pablo Cuatro Venados,1473,20292,1,,,,,,,,0,0
20,73,Putla Villa de Guerrero,1474,20073,1,41285,PL/2839/EXP/ES/2015,,-489.466,84.919,84.919,SERVICIO MARIA CRISTINA S.A. DE C.V.,5,8257
20,39,Heroica Ciudad de Huajuapan de León,1475,20039,1,79124,PL/1788/EXP/ES/2015,,-1173.3232,213.7081,213.7081,"COMBUSTIBLES DE HUAJUAPAN, S. A. DE C. V.",12,6594
20,20,Constancia del Rosario,1476,20020,1,,,,,,,,0,0
20,6,Asunción Nochixtlán,1477,20006,1,22793,PL/2641/EXP/ES/2015,,-291.7147,52.37,52.37,CRICSA COMBUSTIBLES S.A. DE C.V.,3,7598
20,537,Silacayoápam,1478,20537,1,,,,,,,,0,0
20,390,Santa Lucía del Camino,1479,20390,1,48389,PL/2030/EXP/ES/2015,,-483.4207,85.3182,85.3182,GASOLINERAS SUREÑAS S. DE R.L. DE C.V.,5,9678
20,350,San Sebastián Tutla,1480,20350,1,76298,PL/20000/EXP/ES/2017,,-290.0423,51.1939,51.1939,DAVID SANCHEZ NOLASCO,3,25433
20,515,Santo Domingo Tehuantepec,1481,20515,1,17838,PL/3853/EXP/ES/2015,,-190.4861,32.6491,32.6491,SERVICASGAR DEL ISTMO SA DE CV,2,8919
20,570,Zimatlán de Álvarez,1482,20570,1,25965,PL/4511/EXP/ES/2015,,-290.6429,50.5184,50.5184,GASOLINERA VALLES DE ZIMATLAN SA DE CV,3,8655
20,551,Tlacolula de Matamoros,1483,20551,1,36276,PL/5353/EXP/ES/2015,,-289.4673,50.911,50.911,HECTOR AGUILAR LUIS,3,12092
20,460,Santiago Choápam,1484,20460,1,,,,,,,,0,0
20,198,San Juan Guichicovi,1485,20198,1,22156,PL/19742/EXP/ES/2016,,-95.0191,17.0572,17.0572,ESTACION DE SERVICIO BOCA DEL MONTE S.A. DE C.V.,1,22156
20,115,San Bartolo Coyotepec,1486,20115,1,5441,PL/5106/EXP/ES/2015,,-96.7062,16.9408,16.9408,SERVICIO JHOMI DEL SURESTE S.A DE C.V,1,5441
20,64,Nejapa de Madero,1487,20064,1,21775,PL/19409/EXP/ES/2016,,-96.0199,16.6108,16.6108,OPERADORA DE COMBUSTIBLES SANTO DOMINGO S A DE CV,1,21775
20,44,Loma Bonita,1488,20044,1,24562,PL/2174/EXP/ES/2015,,-287.6377,54.2939,54.2939,SERVICIO LILAMAR S.A DE C.V.,3,8187
20,36,Guevea de Humboldt,1489,20036,1,,,,,,,,0,0
22,3,Arroyo Seco,1490,22003,1,15912,PL/4605/EXP/ES/2015,,-199.3291,43.0024,43.0024,EDMUNDO SANCHEZ OROZCO,2,7956
22,9,Jalpan de Serra,1491,22009,1,69613,PL/2802/EXP/ES/2015,,-497.3802,106.1535,106.1535,GRUPO GASOLINERO JALPAN SA DE CV,5,13923
22,10,Landa de Matamoros,1492,22010,1,17104,PL/1886/EXP/ES/2015,,-397.1099,84.8386,84.8386,SERVICIO LA SIERRITA SA CV,4,4276
22,2,Pinal de Amoles,1493,22002,1,30109,PL/4544/EXP/ES/2015,,-199.1698,42.3449,42.3449,SERVICIOS LAS MISIONES SA DE CV,2,15055
22,4,Cadereyta de Montes,1494,22004,1,83176,PL/6097/EXP/ES/2015,,-598.7867,124.3451,124.3451,ANTONINO VAZQUEZ MORAN,6,13863
22,15,San Joaquín,1495,22015,1,8793,PL/7456/EXP/ES/2015,,-99.5677,20.9101,20.9101,"SERVICIO SIERRA GORDA, S.A. DE C.V.",1,8793
22,13,Peñamiller,1496,22013,1,11713,PL/10350/EXP/ES/2015,,-99.7438,21.0256,21.0256,MONICA OCAMPO MONTES,1,11713
22,18,Tolimán,1497,22018,1,19688,PL/4124/EXP/ES/2015,,-199.826,41.7613,41.7613,HUCASA SA DE CV,2,9844
22,5,Colón,1498,22005,1,75187,PL/2861/EXP/ES/2015,,-600.634,123.9295,123.9295,SERVICIO CRISTOBAL COLON SA DE CV,6,12531
22,7,Ezequiel Montes,1499,22007,1,116336,PL/6099/EXP/ES/2015,,-799.2223,165.3846,165.3846,MA CLEMENCIA VAZQUEZ MORAN,8,14542
22,11,El Marqués,1500,22011,1,525497,PL/1423/EXP/ES/2015,,-3409.3863,700.7029,700.7029,ESTACIONES DE SERVICIO S.A. DE C.V.,34,15456
22,14,Querétaro,1501,22014,1,1961659,PL/1424/EXP/ES/2015,,-16067.1346,3302.0013,3302.0013,ESTACIONES DE SERVICIO S.A. DE C.V.,160,12260
22,17,Tequisquiapan,1502,22017,1,51617,PL/5517/EXP/ES/2015,,-599.4528,123.1244,123.1244,ESTACIONES DE SERVICIO S.A. DE C.V.,6,8603
22,16,San Juan del Río,1503,22016,1,520804,PL/2294/EXP/ES/2015,,-3799.2589,774.4662,774.4662,PARADOR TURISTICO SAN PEDRO S DE RL DE CV,38,13705
22,8,Huimilpan,1504,22008,1,71264,PL/2815/EXP/ES/2015,,-401.3216,81.641,81.641,SERVICIO SAN MIGUEL HUIMILPAN SA DE CV,4,17816
22,12,Pedro Escobedo,1505,22012,1,66040,PL/880/EXP/ES/2015,,-801.0694,163.8936,163.8936,"ESTACION DE SERVICIO LEON, S.DER.L. DE C.V.",8,8255
22,6,Corregidora,1506,22006,1,436630,PL/1018/EXP/ES/2015,,-3414.9611,698.4449,698.4449,Inmobiliaria Igova SA de CV,34,12842
22,1,Amealco de Bonfil,1507,22001,1,33612,PL/2512/EXP/ES/2015,,-400.3142,80.6002,80.6002,"GASOLINERIA DE AMEALCO, SA DE CV  E04469",4,8403
24,58,El Naranjo,1508,24058,1,20586,PL/5693/EXP/ES/2015,,-198.6377,45.0517,45.0517,COMBUSTIBLES Y LUBRICANTES EL PUENTE S.A DE C.V.,2,10293
24,57,Matlapa,1509,24057,1,7942,PL/6637/EXP/ES/2015,,-98.8213,21.329,21.329,"SUPER SERVICIO ALFA, S.A. DE C.V.",1,7942
24,56,Villa de Arista,1510,24056,1,12775,PL/2661/EXP/ES/2015,,-201.7675,45.3178,45.3178,"Servicio Villa de Arista, S.A. DE C.V.",2,6388
24,55,Zaragoza,1511,24055,1,36634,PL/1185/EXP/ES/2015,,-403.1319,88.1273,88.1273,"DAHUCOM, S.A. de C.V.",4,9159
24,54,Xilitla,1512,24054,1,9009,PL/7506/EXP/ES/2015,,-98.9857,21.3877,21.3877,"Servicio Xilitla, S. A. de C. V.",1,9009
24,53,Axtla de Terrazas,1513,24053,1,54619,PL/10628/EXP/ES/2015,,-296.6497,64.2835,64.2835,SUPER SERVICIO GARZAS BLANCAS SA DE CV,3,18206
24,52,Villa Juárez,1514,24052,1,13478,PL/12578/EXP/ES/2015,,-100.267,22.3366,22.3366,"SERVICIO SANTA GERTRUDIS, S.A. DE C.V.",1,13478
24,51,Villa Hidalgo,1515,24051,1,16752,PL/2064/EXP/ES/2015,,-301.9665,67.555,67.555,COMBUSTIBLES Y SERVICIOS EL RETEN SA DE CV,3,5584
24,50,Villa de Reyes,1516,24050,1,66973,PL/5403/EXP/ES/2015,,-403.7848,87.1854,87.1854,GASOLINERA EL BIBI S.A. DE C.V.,4,16743
24,49,Villa de Ramos,1517,24049,1,13952,PL/5866/EXP/ES/2015,,-204.2249,45.9262,45.9262,"Arellano Mata, S.A. de C.V.",2,6976
24,48,Villa de la Paz,1518,24048,1,8666,PL/7374/EXP/ES/2015,,-100.7036,23.6797,23.6797,SERVILAPAZ S.A. DE C.V.,1,8666
24,47,Villa de Guadalupe,1519,24047,1,25310,PL/2260/EXP/ES/2015,,-402.348,92.9152,92.9152,ORSAN DEL NORTE S.A. DE C.V.,4,6328
24,46,Villa de Arriaga,1520,24046,1,30504,PL/2659/EXP/ES/2015,,-202.5481,43.9803,43.9803,"Servicio Relampago, S.A. DE C.V.",2,15252
24,45,Venado,1521,24045,1,16011,PL/6495/EXP/ES/2015,,-202.1906,45.8654,45.8654,COMBURED SA DE CV,2,8006
24,44,Vanegas,1522,24044,1,13814,PL/11466/EXP/ES/2015,,-100.9511,23.8785,23.8785,MARIA DEL ROCIO CASTILLO ROCHA,1,13814
24,43,Tierra Nueva,1523,24043,1,7709,PL/6919/EXP/ES/2015,,-100.6203,21.6919,21.6919,SERVICIO TIERRA NUEVA SA DE CV,1,7709
24,42,Tanquián de Escobedo,1524,24042,1,15965,PL/4766/EXP/ES/2015,,-197.327,43.2349,43.2349,ENERGETICOS DE TANQUIAN S.A. DE C.V.,2,7983
24,41,Tanlajás,1525,24041,1,,,,,,,,0,0
24,40,Tamuín,1526,24040,1,34546,PL/3223/EXP/ES/2015,,-395.0365,88.0686,88.0686,"SERVICIO SAROGAR, S.A. DE C.V  E06982",4,8637
24,39,Tampamolón Corona,1527,24039,1,,,,,,,,0,0
24,38,Tampacán,1528,24038,1,,,,,,,,0,0
24,37,Tamazunchale,1529,24037,1,47637,PL/4408/EXP/ES/2015,,-493.9057,106.2938,106.2938,"SILBEN, S.A. DE C.V. ES. 03151",5,9527
24,36,Tamasopo,1530,24036,1,47337,PL/5762/EXP/ES/2015,,-298.0883,65.8262,65.8262,"ESTACION FERCHAZ TAMASOPO, SA DE CV",3,15779
24,35,Soledad de Graciano Sánchez,1531,24035,1,258110,PL/2487/EXP/ES/2015,,-2623.9444,576.8104,576.8104,"SUPER GAS LA FLORIDA, S.A DE C.V.",26,9927
24,34,San Vicente Tancuayalab,1532,24034,1,6483,PL/4410/EXP/ES/2015,,-98.5885,21.7182,21.7182,"SILBEN, S.A. DE C.V. ES. 03151",1,6483
24,33,Santo Domingo,1533,24033,1,15269,PL/4768/EXP/ES/2015,,-203.8968,46.557,46.557,SERVICIO ILLESCAS,2,7635
24,32,Santa María del Río,1534,24032,1,13178,PL/5437/EXP/ES/2015,,-201.2555,43.6936,43.6936,"SUPER GASOLINERA VALE, S.A. DE CV",2,6589
24,31,Santa Catarina,1535,24031,1,,,,,,,,0,0
24,30,San Nicolás Tolentino,1536,24030,1,30434,PL/3266/EXP/ES/2015,,-201.144,44.2282,44.2282,SERVICIO INDUSTRIAS SA DE CV,2,15217
24,29,San Martín Chalchicuautla,1537,24029,1,6426,PL/4384/EXP/ES/2015,,-98.6619,21.368,21.368,"SERVICIO SAN MARTIN VIC, S.A. DE C.V.",1,6426
24,28,San Luis Potosí,1538,24028,1,841614,PL/1699/EXP/ES/2015,,-8178.0656,1794.0865,1794.0865,"GASOLINERAS ASOCIADAS POTOSINAS, S.A. DE C.V.",81,10390
24,27,San Ciro de Acosta,1539,24027,1,23555,PL/9598/EXP/ES/2015,,-199.653,43.3164,43.3164,TOMAS MENDEZ OVIEDO,2,11778
24,26,San Antonio,1540,24026,1,,,,,,,,0,0
24,25,Salinas,1541,24025,1,16934,PL/359/EXP/ES/2015,,-305.1303,67.8649,67.8649,SALVADOR GALINDO RAMIREZ,3,5645
24,24,Rioverde,1542,24024,1,143412,PL/2655/EXP/ES/2015,,-1299.7708,284.9481,284.9481,"REMOT, S.A. DE C.V.",13,11032
24,23,Rayón,1543,24023,1,52913,PL/4896/EXP/ES/2015,,-398.6085,87.4304,87.4304,AUTOSERVICIOS EL CERRITO DE LA CRUZ,4,13228
24,22,Moctezuma,1544,24022,1,18724,PL/6636/EXP/ES/2015,,-202.1578,45.4945,45.4945,RAYMUNDOO MARTINEZ GARCIA,2,9362
24,21,Mexquitic de Carmona,1545,24021,1,16432,PL/1976/EXP/ES/2015,,-303.4466,66.9015,66.9015,"PROVEEDORA VIAL DE COMBUSTIBLES, S.A. DE C.V.",3,5477
24,20,Matehuala,1546,24020,1,169479,PL/5622/EXP/ES/2015,,-1912.046,449.1767,449.1767,NAVA SA DE CV,19,8920
24,19,Lagunillas,1547,24019,1,,,,,,,,0,0
24,18,Huehuetlán,1548,24018,1,7885,PL/6346/EXP/ES/2015,,-98.9686,21.4822,21.4822,Estación de Servicio Huichihuayan S.A. de C.V.,1,7885
24,17,Guadalcázar,1549,24017,1,41813,PL/6993/EXP/ES/2015,,-502.1904,114.1065,114.1065,PARADOR TURISTICO DEL ALTIPLANO SA DE CV,5,8363
24,16,Ebano,1550,24016,1,20667,PL/5208/EXP/ES/2015,,-295.117,66.6456,66.6456,GASOLINERA EBANO S.A DE C.V.,3,6889
24,15,Charcas,1551,24015,1,14200,PL/5906/EXP/ES/2015,,-202.2136,46.2459,46.2459,RICARDO MENDOZA DIEZ,2,7100
24,14,Coxcatlán,1552,24014,1,,,,,,,,0,0
24,13,Ciudad Valles,1553,24013,1,195509,PL/1875/EXP/ES/2015,,-1980.3659,439.8287,439.8287,"GASOLIVA, S.A DE C.V",20,9775
24,12,Tancanhuitz,1554,24012,1,13080,PL/5607/EXP/ES/2015,,-197.9596,43.1959,43.1959,COXOL GASOLINA SA DE CV,2,6540
24,11,Ciudad Fernández,1555,24011,1,129710,PL/3725/EXP/ES/2015,,-900.7397,197.5684,197.5684,JOSE LUIS MARTINEZ SANCHEZ,9,14412
24,10,Ciudad del Maíz,1556,24010,1,24618,PL/6571/EXP/ES/2015,,-299.1802,67.5507,67.5507,COMBURED SA DE CV,3,8206
24,9,Cerro de San Pedro,1557,24009,1,21669,PL/19327/EXP/ES/2016,,-100.837,22.17,22.17,COMBURED SA DE CV,1,21669
24,8,Cerritos,1558,24008,1,78585,PL/8628/EXP/ES/2015,,-401.2344,89.7356,89.7356,"SUPER SERVICIO CERRITOS, S.A. DE C.V.",4,19646
24,7,Cedral,1559,24007,1,21635,PL/3935/EXP/ES/2015,,-201.4359,47.6407,47.6407,JOSE RAUL PUENTE CORDOVA,2,10818
24,6,Catorce,1560,24006,1,15496,PL/4283/EXP/ES/2015,,-201.8291,47.3949,47.3949,PAULA BANDA GAITAN,2,7748
24,5,Cárdenas,1561,24005,1,26316,PL/5390/EXP/ES/2015,,-298.9282,65.9834,65.9834,"LOBO SABIO, S.A. DE C.V.",3,8772
24,4,Armadillo de los Infante,1562,24004,1,51938,PL/3277/EXP/ES/2015,,-503.1346,110.8528,110.8528,COMBUSTIBLES DE SAN LUIS SA DE CV,5,10388
24,3,Aquismón,1563,24003,1,34547,PL/3525/EXP/ES/2015,,-198.2499,43.5557,43.5557,"SERVICIO EL RETACHE, SA DE CV  E10393",2,17274
24,2,Alaquines,1564,24002,1,21134,PL/18941/EXP/ES/2016,,-99.6193,22.1265,22.1265,COMBUSTIBLES JJM SA DE CV,1,21134
24,1,Ahualulco,1565,24001,1,14249,PL/5689/EXP/ES/2015,,-202.3187,44.8146,44.8146,"SUPER ESTACION CUELLAR, S.A. DE C.V.",2,7125
11,9,Comonfort,1566,11009,1,50272,PL/1412/EXP/ES/2015,,-705.4066,145.0462,145.0462,Estación de Servicio de Energía S.A. de C.V.,7,7182
11,7,Celaya,1567,11007,1,747423,PL/1231/EXP/ES/2015,,-7359.5705,1498.4787,1498.4787,SERVICIO AVENIDA MEXICO S.A DE C.V.,73,10239
11,25,Purísima del Rincón,1568,11025,1,42331,PL/1193/EXP/ES/2015,,-407.7033,83.802,83.802,SERVICIO FORRES SA DE CV,4,10583
11,30,San Felipe,1569,11030,1,127153,PL/1317/EXP/ES/2015,,-809.3624,172.1622,172.1622,"GASOLINERIA LAS TROJES, SA DE CV  E08997",8,15894
11,45,Xichú,1570,11045,1,,,,,,,,0,0
11,13,Doctor Mora,1571,11013,1,53237,PL/10677/EXP/ES/2015,,-301.1423,63.4067,63.4067,J JESUS VAZQUEZ,3,17746
11,34,Santa Catarina,1572,11034,1,3105,PL/1127/EXP/ES/2015,,-100.0759,21.1402,21.1402,GUSTAVO DE LA SOTA BALVANERA,1,3105
11,40,Tierra Blanca,1573,11040,1,,,,,,,,0,0
11,41,Uriangato,1574,11041,1,60214,PL/2835/EXP/ES/2015,,-708.1858,140.8887,140.8887,GASOLINERA EXCELENCIA S.A. DE C.V.,7,8602
11,43,Victoria,1575,11043,1,8806,PL/7975/EXP/ES/2015,,-100.2307,21.2172,21.2172,Servicio Victoria de la Sierra Gorda S.A. de C.V.,1,8806
11,6,Atarjea,1576,11006,1,,,,,,,,0,0
11,28,Salvatierra,1577,11028,1,55247,PL/1272/EXP/ES/2015,,-807.0678,161.8174,161.8174,"COMBU-EXPRESS, S.A. DE C.V.",8,6906
11,32,San José Iturbide,1578,11032,1,235402,PL/1069/EXP/ES/2015,,-1907.6946,398.9452,398.9452,"SERVICIO SHALON, S.A. DE C.V.",19,12390
11,24,Pueblo Nuevo,1579,11024,1,26997,PL/4460/EXP/ES/2015,,-304.0515,61.6181,61.6181,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",3,8999
11,36,Santiago Maravatío,1580,11036,1,3787,PL/2210/EXP/ES/2015,,-100.9981,20.1776,20.1776,SERVICIO CHAVEZ SA DE CV,1,3787
11,4,Apaseo el Alto,1581,11004,1,147556,PL/1269/EXP/ES/2015,,-1207.2027,245.4802,245.4802,"COMBU-EXPRESS, S.A. DE C.V.",12,12296
11,5,Apaseo el Grande,1582,11005,1,253148,PL/1266/EXP/ES/2015,,-1509.6128,308.197,308.197,"COMBU-EXPRESS, S.A. DE C.V.",15,16877
11,46,Yuriria,1583,11046,1,74375,PL/501/EXP/ES/2015,,-910.6748,181.8608,181.8608,"GRUPO OCTANO, S.A. DE C.V.",9,8264
11,19,Jerécuaro,1584,11019,1,69232,PL/916/EXP/ES/2015,,-502.4888,101.1333,101.1333,SERVICIO GASOLINERO HERMANOS PALACIOS S. A. DE C.V,5,13846
11,39,Tarimoro,1585,11039,1,34897,PL/944/EXP/ES/2015,,-604.5523,121.8042,121.8042,SUPER SERVICIO SAN MIGUEL ARCANGEL S.A DE C.V.,6,5816
11,10,Coroneo,1586,11010,1,15571,PL/5534/EXP/ES/2015,,-200.7327,40.409,40.409,JUAN JOSE VELAZQUEZ PEREZ,2,7786
11,38,Tarandacuao,1587,11038,1,27911,PL/4773/EXP/ES/2015,,-201.0431,40.0119,40.0119,YOLANDA SANCHEZ MALAGON,2,13956
11,11,Cortazar,1588,11011,1,147914,PL/968/EXP/ES/2015,,-1312.5188,266.3116,266.3116,SUPER SERVICIO EL HUERTO PLUS SA DE C V,13,11378
11,2,Acámbaro,1589,11002,1,99602,PL/885/EXP/ES/2015,,-1611.8458,320.7511,320.7511,COMBUSTIBLES DE ACAMBARO SA,16,6225
11,3,San Miguel de Allende,1590,11003,1,194224,PL/907/EXP/ES/2015,,-1813.5241,376.5276,376.5276,"LAS MEJORES ESTACIONES, S.A DE C.V",18,10790
11,31,San Francisco del Rincón,1591,11031,1,171823,PL/1084/EXP/ES/2015,,-1425.7792,294.2572,294.2572,SERVICIO TRECE SA DE CV,14,12273
11,8,Manuel Doblado,1592,11008,1,67514,PL/8025/EXP/ES/2015,,-407.7721,82.9223,82.9223,SEGURA & LEON HERNANDEZ SA DE CV,4,16879
11,12,Cuerámaro,1593,11012,1,31018,PL/5713/EXP/ES/2015,,-304.9953,61.866,61.866,COMBUSTIBLES TUPATARO SA DE CV,3,10339
11,42,Valle de Santiago,1594,11042,1,195274,PL/2355/EXP/ES/2015,,-1619.7507,326.4112,326.4112,"SERVICIO ANILLO VIAL, SA DE CV",16,12205
11,33,San Luis de la Paz,1595,11033,1,213543,PL/1068/EXP/ES/2015,,-1709.5211,361.5805,361.5805,"NX LA PAZ, S.A DE C.V.",17,12561
11,23,Pénjamo,1596,11023,1,195280,PL/1436/EXP/ES/2015,,-1731.0235,346.7528,346.7528,"COMBUSTIBLES ECOLOGICOS DEL LERMA, S.A. DE C.V.",17,11487
